2018-04-04 23:24:24 INFO  TC001_VerifyLoginWithInvalidCredentials:29 - ***********Starting TC001_VerifyLoginWithInvalidCredentials****************
2018-04-08 23:45:31 INFO  HomePage:100 - Clicked on submit button and object is Proxy element for: DefaultElementLocator 'By.xpath: //button[@id='SubmitLogin']'
2018-04-08 23:45:31 INFO  HomePage:153 - User has successfully logged into his/her account
2018-04-08 23:46:03 INFO  HomePage:165 - Clicked on SignOut button and object is Proxy element for: DefaultElementLocator 'By.xpath: //a[@class='logout']'
2018-04-08 23:46:03 INFO  TC003_VerifyLoginWithDifferentRecords:52 - *******************Finished TC003_VerifyLoginWithDifferentRecords******************************
2018-04-08 23:46:04 INFO  TC003_VerifyLoginWithDifferentRecords:42 - ********************Starting TC003_VerifyLoginWithDifferentRecords***************************
2018-04-08 23:46:06 INFO  HomePage:94 - Clicked on SignIn and object is [[ChromeDriver: chrome on XP (a74dd88ce10a951cd0ef77fab2362eae)] -> xpath: //a[@class='login'][@title='Log in to your customer account']]
2018-04-08 23:46:06 INFO  HomePage:96 - Entered email address: testautomation5@gmail.com and object is [[ChromeDriver: chrome on XP (a74dd88ce10a951cd0ef77fab2362eae)] -> xpath: //input[@id='email']]
2018-04-08 23:46:06 INFO  HomePage:98 - Entered password: password@123 and object is [[ChromeDriver: chrome on XP (a74dd88ce10a951cd0ef77fab2362eae)] -> xpath: //input[@id='passwd']]
2018-04-08 23:46:38 INFO  HomePage:100 - Clicked on submit button and object is Proxy element for: DefaultElementLocator 'By.xpath: //button[@id='SubmitLogin']'
2018-04-08 23:46:38 INFO  HomePage:153 - User has successfully logged into his/her account
2018-04-08 23:47:10 INFO  HomePage:165 - Clicked on SignOut button and object is Proxy element for: DefaultElementLocator 'By.xpath: //a[@class='logout']'
2018-04-08 23:47:10 INFO  TC003_VerifyLoginWithDifferentRecords:52 - *******************Finished TC003_VerifyLoginWithDifferentRecords******************************
2018-04-08 23:47:10 INFO  TC003_VerifyLoginWithDifferentRecords:42 - ********************Starting TC003_VerifyLoginWithDifferentRecords***************************
2018-04-08 23:47:13 INFO  HomePage:94 - Clicked on SignIn and object is [[ChromeDriver: chrome on XP (a74dd88ce10a951cd0ef77fab2362eae)] -> xpath: //a[@class='login'][@title='Log in to your customer account']]
2018-04-08 23:47:13 INFO  HomePage:96 - Entered email address: testautomation6@gmail.com and object is [[ChromeDriver: chrome on XP (a74dd88ce10a951cd0ef77fab2362eae)] -> xpath: //input[@id='email']]
2018-04-08 23:47:13 INFO  HomePage:98 - Entered password: password@123 and object is [[ChromeDriver: chrome on XP (a74dd88ce10a951cd0ef77fab2362eae)] -> xpath: //input[@id='passwd']]
2018-04-08 23:47:35 INFO  TC003_VerifyLoginWithDifferentRecords:42 - ********************Starting TC003_VerifyLoginWithDifferentRecords***************************
2018-04-08 23:47:35 INFO  TC003_VerifyLoginWithDifferentRecords:42 - ********************Starting TC003_VerifyLoginWithDifferentRecords***************************
2018-04-08 23:47:59 INFO  TC003_VerifyLoginWithDifferentRecords:42 - ********************Starting TC003_VerifyLoginWithDifferentRecords***************************
2018-04-08 23:48:02 INFO  HomePage:94 - Clicked on SignIn and object is [[ChromeDriver: chrome on XP (32cbc792270324fb956d530463b39c8a)] -> xpath: //a[@class='login'][@title='Log in to your customer account']]
2018-04-08 23:48:02 INFO  HomePage:96 - Entered email address: testautomation4@gmail.com and object is [[ChromeDriver: chrome on XP (32cbc792270324fb956d530463b39c8a)] -> xpath: //input[@id='email']]
2018-04-08 23:48:02 INFO  HomePage:98 - Entered password: password@123 and object is [[ChromeDriver: chrome on XP (32cbc792270324fb956d530463b39c8a)] -> xpath: //input[@id='passwd']]
2018-04-08 23:48:34 INFO  HomePage:100 - Clicked on submit button and object is Proxy element for: DefaultElementLocator 'By.xpath: //button[@id='SubmitLogin']'
2018-04-08 23:48:34 INFO  HomePage:153 - User has successfully logged into his/her account
2018-04-08 23:49:07 INFO  HomePage:165 - Clicked on SignOut button and object is Proxy element for: DefaultElementLocator 'By.xpath: //a[@class='logout']'
2018-04-08 23:49:07 INFO  TC003_VerifyLoginWithDifferentRecords:52 - *******************Finished TC003_VerifyLoginWithDifferentRecords******************************
2018-04-08 23:49:07 INFO  TC003_VerifyLoginWithDifferentRecords:42 - ********************Starting TC003_VerifyLoginWithDifferentRecords***************************
2018-04-08 23:49:09 INFO  HomePage:94 - Clicked on SignIn and object is [[ChromeDriver: chrome on XP (32cbc792270324fb956d530463b39c8a)] -> xpath: //a[@class='login'][@title='Log in to your customer account']]
2018-04-08 23:49:09 INFO  HomePage:96 - Entered email address: testautomation5@gmail.com and object is [[ChromeDriver: chrome on XP (32cbc792270324fb956d530463b39c8a)] -> xpath: //input[@id='email']]
2018-04-08 23:49:09 INFO  HomePage:98 - Entered password: password@123 and object is [[ChromeDriver: chrome on XP (32cbc792270324fb956d530463b39c8a)] -> xpath: //input[@id='passwd']]
2018-04-08 23:49:41 INFO  HomePage:100 - Clicked on submit button and object is Proxy element for: DefaultElementLocator 'By.xpath: //button[@id='SubmitLogin']'
2018-04-08 23:49:41 INFO  HomePage:153 - User has successfully logged into his/her account
2018-04-08 23:50:14 INFO  HomePage:165 - Clicked on SignOut button and object is Proxy element for: DefaultElementLocator 'By.xpath: //a[@class='logout']'
2018-04-08 23:50:14 INFO  TC003_VerifyLoginWithDifferentRecords:52 - *******************Finished TC003_VerifyLoginWithDifferentRecords******************************
2018-04-08 23:50:14 INFO  TC003_VerifyLoginWithDifferentRecords:42 - ********************Starting TC003_VerifyLoginWithDifferentRecords***************************
2018-04-08 23:50:16 INFO  HomePage:94 - Clicked on SignIn and object is [[ChromeDriver: chrome on XP (32cbc792270324fb956d530463b39c8a)] -> xpath: //a[@class='login'][@title='Log in to your customer account']]
2018-04-08 23:50:16 INFO  HomePage:96 - Entered email address: testautomation6@gmail.com and object is [[ChromeDriver: chrome on XP (32cbc792270324fb956d530463b39c8a)] -> xpath: //input[@id='email']]
2018-04-08 23:50:16 INFO  HomePage:98 - Entered password: password@123 and object is [[ChromeDriver: chrome on XP (32cbc792270324fb956d530463b39c8a)] -> xpath: //input[@id='passwd']]
2018-04-08 23:50:47 INFO  HomePage:100 - Clicked on submit button and object is Proxy element for: DefaultElementLocator 'By.xpath: //button[@id='SubmitLogin']'
2018-04-08 23:50:48 INFO  HomePage:153 - User has successfully logged into his/her account
2018-04-08 23:51:20 INFO  HomePage:165 - Clicked on SignOut button and object is Proxy element for: DefaultElementLocator 'By.xpath: //a[@class='logout']'
2018-04-08 23:51:20 INFO  TC003_VerifyLoginWithDifferentRecords:52 - *******************Finished TC003_VerifyLoginWithDifferentRecords******************************
2018-04-08 23:51:20 INFO  TC003_VerifyLoginWithDifferentRecords:42 - ********************Starting TC003_VerifyLoginWithDifferentRecords***************************
2018-04-08 23:51:22 INFO  HomePage:94 - Clicked on SignIn and object is [[ChromeDriver: chrome on XP (32cbc792270324fb956d530463b39c8a)] -> xpath: //a[@class='login'][@title='Log in to your customer account']]
2018-04-08 23:51:22 INFO  HomePage:96 - Entered email address: testautomation7@gmail.com and object is [[ChromeDriver: chrome on XP (32cbc792270324fb956d530463b39c8a)] -> xpath: //input[@id='email']]
2018-04-08 23:51:22 INFO  HomePage:98 - Entered password: password@123 and object is [[ChromeDriver: chrome on XP (32cbc792270324fb956d530463b39c8a)] -> xpath: //input[@id='passwd']]
2018-04-08 23:51:54 INFO  HomePage:100 - Clicked on submit button and object is Proxy element for: DefaultElementLocator 'By.xpath: //button[@id='SubmitLogin']'
2018-04-08 23:51:54 INFO  HomePage:153 - User has successfully logged into his/her account
2018-04-08 23:52:27 INFO  HomePage:165 - Clicked on SignOut button and object is Proxy element for: DefaultElementLocator 'By.xpath: //a[@class='logout']'
2018-04-08 23:52:27 INFO  TC003_VerifyLoginWithDifferentRecords:52 - *******************Finished TC003_VerifyLoginWithDifferentRecords******************************
2018-04-08 23:52:27 INFO  TC003_VerifyLoginWithDifferentRecords:42 - ********************Starting TC003_VerifyLoginWithDifferentRecords***************************
2018-04-08 23:52:29 INFO  HomePage:94 - Clicked on SignIn and object is [[ChromeDriver: chrome on XP (32cbc792270324fb956d530463b39c8a)] -> xpath: //a[@class='login'][@title='Log in to your customer account']]
2018-04-08 23:52:29 INFO  HomePage:96 - Entered email address: testautomation8@gmail.com and object is [[ChromeDriver: chrome on XP (32cbc792270324fb956d530463b39c8a)] -> xpath: //input[@id='email']]
2018-04-08 23:52:29 INFO  HomePage:98 - Entered password: password@123 and object is [[ChromeDriver: chrome on XP (32cbc792270324fb956d530463b39c8a)] -> xpath: //input[@id='passwd']]
2018-04-08 23:53:01 INFO  HomePage:100 - Clicked on submit button and object is Proxy element for: DefaultElementLocator 'By.xpath: //button[@id='SubmitLogin']'
2018-04-08 23:53:01 INFO  HomePage:153 - User has successfully logged into his/her account
2018-04-08 23:53:33 INFO  HomePage:165 - Clicked on SignOut button and object is Proxy element for: DefaultElementLocator 'By.xpath: //a[@class='logout']'
2018-04-08 23:53:33 INFO  TC003_VerifyLoginWithDifferentRecords:52 - *******************Finished TC003_VerifyLoginWithDifferentRecords******************************
2018-04-10 10:57:03 INFO  TC003_VerifyLoginWithDifferentRecords:42 - ********************Starting TC003_VerifyLoginWithDifferentRecords***************************
2018-04-10 10:57:08 INFO  HomePage:94 - Clicked on SignIn and object is [[ChromeDriver: chrome on XP (97fad162efbbf7ba5ae19ade2d549399)] -> xpath: //a[@class='login'][@title='Log in to your customer account']]
2018-04-10 10:57:08 INFO  HomePage:96 - Entered email address: testautomation4@gmail.com and object is [[ChromeDriver: chrome on XP (97fad162efbbf7ba5ae19ade2d549399)] -> xpath: //input[@id='email']]
2018-04-10 10:57:08 INFO  HomePage:98 - Entered password: password@123 and object is [[ChromeDriver: chrome on XP (97fad162efbbf7ba5ae19ade2d549399)] -> xpath: //input[@id='passwd']]
2018-04-10 10:57:40 INFO  HomePage:100 - Clicked on submit button and object is Proxy element for: DefaultElementLocator 'By.xpath: //button[@id='SubmitLogin']'
2018-04-10 10:57:40 INFO  HomePage:153 - User has successfully logged into his/her account
2018-04-10 10:58:14 INFO  HomePage:165 - Clicked on SignOut button and object is Proxy element for: DefaultElementLocator 'By.xpath: //a[@class='logout']'
2018-04-10 10:58:14 INFO  TC003_VerifyLoginWithDifferentRecords:52 - *******************Finished TC003_VerifyLoginWithDifferentRecords******************************
2018-04-10 10:58:14 INFO  TC003_VerifyLoginWithDifferentRecords:42 - ********************Starting TC003_VerifyLoginWithDifferentRecords***************************
2018-04-10 10:58:18 INFO  HomePage:94 - Clicked on SignIn and object is [[ChromeDriver: chrome on XP (97fad162efbbf7ba5ae19ade2d549399)] -> xpath: //a[@class='login'][@title='Log in to your customer account']]
2018-04-10 10:58:19 INFO  HomePage:96 - Entered email address: testautomation5@gmail.com and object is [[ChromeDriver: chrome on XP (97fad162efbbf7ba5ae19ade2d549399)] -> xpath: //input[@id='email']]
2018-04-10 10:58:19 INFO  HomePage:98 - Entered password: password@123 and object is [[ChromeDriver: chrome on XP (97fad162efbbf7ba5ae19ade2d549399)] -> xpath: //input[@id='passwd']]
2018-04-10 10:58:54 INFO  HomePage:100 - Clicked on submit button and object is Proxy element for: DefaultElementLocator 'By.xpath: //button[@id='SubmitLogin']'
2018-04-10 10:58:54 INFO  HomePage:153 - User has successfully logged into his/her account
2018-04-10 10:59:27 INFO  HomePage:165 - Clicked on SignOut button and object is Proxy element for: DefaultElementLocator 'By.xpath: //a[@class='logout']'
2018-04-10 10:59:27 INFO  TC003_VerifyLoginWithDifferentRecords:52 - *******************Finished TC003_VerifyLoginWithDifferentRecords******************************
2018-04-10 10:59:27 INFO  TC003_VerifyLoginWithDifferentRecords:42 - ********************Starting TC003_VerifyLoginWithDifferentRecords***************************
2018-04-10 10:59:30 INFO  HomePage:94 - Clicked on SignIn and object is [[ChromeDriver: chrome on XP (97fad162efbbf7ba5ae19ade2d549399)] -> xpath: //a[@class='login'][@title='Log in to your customer account']]
2018-04-10 10:59:31 INFO  HomePage:96 - Entered email address: testautomation6@gmail.com and object is [[ChromeDriver: chrome on XP (97fad162efbbf7ba5ae19ade2d549399)] -> xpath: //input[@id='email']]
2018-04-10 10:59:31 INFO  HomePage:98 - Entered password: password@123 and object is [[ChromeDriver: chrome on XP (97fad162efbbf7ba5ae19ade2d549399)] -> xpath: //input[@id='passwd']]
2018-04-10 11:00:03 INFO  HomePage:100 - Clicked on submit button and object is Proxy element for: DefaultElementLocator 'By.xpath: //button[@id='SubmitLogin']'
2018-04-10 11:00:03 INFO  HomePage:153 - User has successfully logged into his/her account
2018-04-10 11:00:37 INFO  HomePage:165 - Clicked on SignOut button and object is Proxy element for: DefaultElementLocator 'By.xpath: //a[@class='logout']'
2018-04-10 11:00:37 INFO  TC003_VerifyLoginWithDifferentRecords:52 - *******************Finished TC003_VerifyLoginWithDifferentRecords******************************
2018-04-17 09:54:39 INFO  TC003_VerifyLoginWithDifferentRecords:42 - ********************Starting TC003_VerifyLoginWithDifferentRecords***************************
2018-04-17 09:54:43 INFO  HomePage:94 - Clicked on SignIn and object is [[ChromeDriver: chrome on XP (0b6baa082c0c1fd8875d3afc1698f05c)] -> xpath: //a[@class='login'][@title='Log in to your customer account']]
2018-04-17 09:54:44 INFO  HomePage:96 - Entered email address: testautomation4@gmail.com and object is [[ChromeDriver: chrome on XP (0b6baa082c0c1fd8875d3afc1698f05c)] -> xpath: //input[@id='email']]
2018-04-17 09:54:44 INFO  HomePage:98 - Entered password: password@123 and object is [[ChromeDriver: chrome on XP (0b6baa082c0c1fd8875d3afc1698f05c)] -> xpath: //input[@id='passwd']]
2018-04-17 09:55:16 INFO  HomePage:100 - Clicked on submit button and object is Proxy element for: DefaultElementLocator 'By.xpath: //button[@id='SubmitLogin']'
2018-04-17 09:55:16 INFO  HomePage:153 - User has successfully logged into his/her account
2018-04-17 09:55:48 INFO  HomePage:165 - Clicked on SignOut button and object is Proxy element for: DefaultElementLocator 'By.xpath: //a[@class='logout']'
2018-04-17 09:55:49 INFO  TC003_VerifyLoginWithDifferentRecords:52 - *******************Finished TC003_VerifyLoginWithDifferentRecords******************************
2018-04-17 09:55:49 INFO  TC003_VerifyLoginWithDifferentRecords:42 - ********************Starting TC003_VerifyLoginWithDifferentRecords***************************
2018-04-17 09:55:51 INFO  HomePage:94 - Clicked on SignIn and object is [[ChromeDriver: chrome on XP (0b6baa082c0c1fd8875d3afc1698f05c)] -> xpath: //a[@class='login'][@title='Log in to your customer account']]
2018-04-17 09:55:51 INFO  HomePage:96 - Entered email address: testautomation5@gmail.com and object is [[ChromeDriver: chrome on XP (0b6baa082c0c1fd8875d3afc1698f05c)] -> xpath: //input[@id='email']]
2018-04-17 09:55:51 INFO  HomePage:98 - Entered password: password@123 and object is [[ChromeDriver: chrome on XP (0b6baa082c0c1fd8875d3afc1698f05c)] -> xpath: //input[@id='passwd']]
2018-04-17 09:56:22 INFO  HomePage:100 - Clicked on submit button and object is Proxy element for: DefaultElementLocator 'By.xpath: //button[@id='SubmitLogin']'
2018-04-17 09:56:22 INFO  HomePage:153 - User has successfully logged into his/her account
2018-04-17 09:56:55 INFO  HomePage:165 - Clicked on SignOut button and object is Proxy element for: DefaultElementLocator 'By.xpath: //a[@class='logout']'
2018-04-17 09:56:55 INFO  TC003_VerifyLoginWithDifferentRecords:52 - *******************Finished TC003_VerifyLoginWithDifferentRecords******************************
